gameId,gameDateTimeEst,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameDate
22500163,2025-11-03 22:00:00,Portland,Trail Blazers,1610612757,Los Angeles,Lakers,1610612747,1,0,115,123,23.0,3.0,13.0,85.0,42.0,0.494,40.0,9.0,0.225,30.0,22.0,0.733,23.0,15.0,38.0,18.0,18.0,-8.0,240.0,33.0,20.0,33.0,29.0,35.0,13.0,9.0,2.0,20.0,28.0,64.0,26.0,2.0,1.0,4.0,3.0,,2025-11-03
22500162,2025-11-03 21:00:00,Denver,Nuggets,1610612743,Sacramento,Kings,1610612758,1,1,130,124,33.0,5.0,9.0,97.0,50.0,0.515,38.0,12.0,0.316,24.0,18.0,0.75,32.0,8.0,40.0,18.0,7.0,6.0,240.0,39.0,33.0,32.0,26.0,30.0,15.0,8.0,0.0,9.0,11.0,54.0,17.0,0.0,1.0,4.0,2.0,,2025-11-03
22500162,2025-11-03 21:00:00,Sacramento,Kings,1610612758,Denver,Nuggets,1610612743,0,0,124,130,27.0,1.0,5.0,90.0,47.0,0.522,27.0,9.0,0.333,25.0,21.0,0.84,39.0,8.0,47.0,24.0,15.0,-6.0,240.0,30.0,33.0,30.0,31.0,33.0,0.0,7.0,0.0,15.0,9.0,56.0,14.0,0.0,0.0,2.0,5.0,,2025-11-03
22500160,2025-11-03 20:00:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,0,0,102,110,30.0,6.0,12.0,89.0,40.0,0.449,36.0,9.0,0.25,20.0,13.0,0.65,30.0,10.0,40.0,25.0,15.0,-8.0,240.0,28.0,27.0,23.0,24.0,25.0,6.0,7.0,7.0,24.0,17.0,56.0,6.0,7.0,0.0,2.0,5.0,,2025-11-03
22500160,2025-11-03 20:00:00,Houston,Rockets,1610612745,Dallas,Mavericks,1610612742,1,1,110,102,23.0,7.0,9.0,89.0,41.0,0.461,29.0,8.0,0.276,30.0,20.0,0.667,39.0,15.0,54.0,17.0,17.0,8.0,240.0,24.0,34.0,23.0,29.0,19.0,9.0,9.0,7.0,12.0,15.0,62.0,18.0,7.0,1.0,4.0,2.0,,2025-11-03
22500161,2025-11-03 20:00:00,Memphis,Grizzlies,1610612763,Detroit,Pistons,1610612765,1,0,106,114,25.0,5.0,8.0,87.0,35.0,0.402,41.0,14.0,0.341,25.0,22.0,0.88,31.0,18.0,49.0,22.0,20.0,-8.0,240.0,25.0,23.0,26.0,32.0,48.0,0.0,12.0,0.0,13.0,8.0,30.0,25.0,2.0,0.0,3.0,5.0,,2025-11-03
22500161,2025-11-03 20:00:00,Detroit,Pistons,1610612765,Memphis,Grizzlies,1610612763,0,1,114,106,23.0,9.0,11.0,83.0,42.0,0.506,31.0,10.0,0.323,29.0,20.0,0.69,33.0,10.0,43.0,21.0,12.0,8.0,240.0,32.0,26.0,25.0,31.0,21.0,21.0,10.0,0.0,18.0,33.0,58.0,15.0,2.0,1.0,5.0,2.0,,2025-11-03
22500158,2025-11-03 19:30:00,Boston,Celtics,1610612738,Utah,Jazz,1610612762,1,0,103,105,21.0,4.0,12.0,89.0,37.0,0.416,51.0,11.0,0.216,22.0,18.0,0.818,26.0,10.0,36.0,22.0,10.0,-2.0,240.0,25.0,21.0,26.0,31.0,28.0,14.0,12.0,7.0,19.0,17.0,40.0,19.0,7.0,0.0,3.0,5.0,,2025-11-03
22500159,2025-11-03 19:30:00,New York,Knicks,1610612752,Washington,Wizards,1610612764,1,1,119,102,32.0,4.0,12.0,94.0,44.0,0.468,41.0,15.0,0.366,20.0,16.0,0.8,37.0,12.0,49.0,16.0,12.0,17.0,240.0,22.0,35.0,41.0,21.0,33.0,27.0,17.0,10.0,16.0,21.0,52.0,8.0,3.0,1.0,4.0,3.0,,2025-11-03
22500158,2025-11-03 19:30:00,Utah,Jazz,1610612762,Boston,Celtics,1610612738,0,1,105,103,23.0,2.0,4.0,84.0,38.0,0.452,31.0,9.0,0.29,25.0,20.0,0.8,40.0,15.0,55.0,21.0,18.0,2.0,240.0,21.0,15.0,38.0,31.0,32.0,11.0,10.0,7.0,15.0,16.0,54.0,13.0,7.0,0.0,3.0,4.0,,2025-11-03
22500159,2025-11-03 19:30:00,Washington,Wizards,1610612764,New York,Knicks,1610612752,0,0,102,119,30.0,5.0,7.0,81.0,38.0,0.469,35.0,13.0,0.371,19.0,13.0,0.684,37.0,7.0,44.0,21.0,20.0,-17.0,240.0,30.0,24.0,24.0,24.0,44.0,10.0,13.0,10.0,8.0,11.0,42.0,14.0,3.0,0.0,1.0,6.0,,2025-11-03
22500157,2025-11-03 19:00:00,Milwaukee,Bucks,1610612749,Indiana,Pacers,1610612754,0,1,117,115,24.0,5.0,6.0,88.0,42.0,0.477,47.0,20.0,0.426,22.0,13.0,0.591,34.0,9.0,43.0,28.0,18.0,2.0,240.0,31.0,25.0,28.0,33.0,41.0,12.0,9.0,12.0,23.0,18.0,38.0,14.0,9.0,0.0,5.0,2.0,,2025-11-03
22500156,2025-11-03 19:00:00,Minnesota,Timberwolves,1610612750,Brooklyn,Nets,1610612751,0,1,125,109,33.0,4.0,6.0,78.0,44.0,0.564,35.0,14.0,0.4,35.0,23.0,0.657,39.0,14.0,53.0,26.0,16.0,16.0,240.0,28.0,35.0,28.0,34.0,35.0,22.0,10.0,7.0,17.0,14.0,56.0,19.0,6.0,0.0,4.0,3.0,,2025-11-03
22500156,2025-11-03 19:00:00,Brooklyn,Nets,1610612751,Minnesota,Timberwolves,1610612750,1,0,109,125,25.0,4.0,9.0,89.0,36.0,0.404,40.0,12.0,0.3,38.0,25.0,0.658,22.0,18.0,40.0,24.0,12.0,-16.0,240.0,28.0,31.0,29.0,21.0,31.0,7.0,6.0,7.0,6.0,16.0,34.0,18.0,6.0,0.0,0.0,7.0,,2025-11-03
22500157,2025-11-03 19:00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,1,0,115,117,24.0,4.0,8.0,90.0,39.0,0.433,33.0,8.0,0.242,38.0,29.0,0.763,31.0,14.0,45.0,24.0,11.0,-2.0,240.0,22.0,31.0,24.0,38.0,20.0,5.0,11.0,12.0,11.0,13.0,58.0,20.0,9.0,0.0,1.0,6.0,,2025-11-03
22500155,2025-11-02 21:30:00,Los Angeles,Lakers,1610612747,Miami,Heat,1610612748,1,1,130,120,33.0,2.0,14.0,95.0,48.0,0.505,46.0,15.0,0.326,23.0,19.0,0.826,33.0,8.0,41.0,26.0,11.0,10.0,240.0,43.0,34.0,25.0,28.0,34.0,18.0,8.0,0.0,19.0,19.0,60.0,14.0,0.0,1.0,5.0,2.0,,2025-11-02
22500155,2025-11-02 21:30:00,Miami,Heat,1610612748,Los Angeles,Lakers,1610612747,0,0,120,130,29.0,3.0,7.0,84.0,43.0,0.512,33.0,9.0,0.273,36.0,25.0,0.694,33.0,9.0,42.0,20.0,15.0,-10.0,240.0,36.0,27.0,35.0,22.0,56.0,0.0,10.0,0.0,20.0,16.0,66.0,16.0,0.0,0.0,3.0,3.0,,2025-11-02
22500154,2025-11-02 20:00:00,Phoenix,Suns,1610612756,San Antonio,Spurs,1610612759,1,1,130,118,34.0,4.0,8.0,79.0,46.0,0.582,33.0,19.0,0.576,22.0,19.0,0.864,34.0,5.0,39.0,26.0,20.0,12.0,240.0,31.0,39.0,32.0,28.0,50.0,31.0,11.0,5.0,11.0,21.0,38.0,12.0,2.0,1.0,3.0,4.0,,2025-11-02
22500154,2025-11-02 20:00:00,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,0,0,118,130,21.0,5.0,11.0,98.0,45.0,0.459,41.0,10.0,0.244,23.0,18.0,0.783,25.0,16.0,41.0,21.0,14.0,-12.0,240.0,24.0,28.0,26.0,40.0,57.0,2.0,12.0,5.0,20.0,23.0,64.0,24.0,2.0,0.0,5.0,1.0,,2025-11-02
22500153,2025-11-02 19:00:00,Chicago,Bulls,1610612741,New York,Knicks,1610612752,0,0,116,128,28.0,3.0,7.0,93.0,45.0,0.484,40.0,17.0,0.425,11.0,9.0,0.818,34.0,12.0,46.0,20.0,14.0,-12.0,240.0,24.0,36.0,29.0,27.0,33.0,2.0,10.0,4.0,19.0,16.0,54.0,18.0,7.0,0.0,5.0,1.0,,2025-11-02
22500153,2025-11-02 19:00:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,1,1,128,116,31.0,5.0,7.0,95.0,43.0,0.453,42.0,20.0,0.476,22.0,22.0,1.0,33.0,14.0,47.0,12.0,11.0,12.0,240.0,34.0,34.0,37.0,23.0,46.0,25.0,10.0,4.0,24.0,14.0,42.0,17.0,7.0,0.0,3.0,3.0,,2025-11-02
22500151,2025-11-02 18:00:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,0,0,109,117,28.0,3.0,9.0,77.0,39.0,0.506,23.0,6.0,0.261,35.0,25.0,0.714,38.0,8.0,46.0,21.0,22.0,-8.0,240.0,22.0,30.0,24.0,33.0,29.0,4.0,8.0,4.0,14.0,20.0,60.0,8.0,6.0,0.0,3.0,4.0,,2025-11-02
22500151,2025-11-02 18:00:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,1,1,117,109,30.0,4.0,12.0,97.0,40.0,0.412,57.0,20.0,0.351,18.0,17.0,0.944,31.0,13.0,44.0,28.0,16.0,8.0,240.0,31.0,19.0,28.0,39.0,27.0,14.0,10.0,4.0,27.0,33.0,34.0,13.0,6.0,1.0,4.0,3.0,,2025-11-02
22500149,2025-11-02 18:00:00,Brooklyn,Nets,1610612751,Philadelphia,76ers,1610612755,1,0,105,129,21.0,4.0,10.0,90.0,39.0,0.433,38.0,7.0,0.184,26.0,20.0,0.769,31.0,13.0,44.0,15.0,18.0,-24.0,240.0,37.0,18.0,23.0,27.0,23.0,6.0,9.0,4.0,24.0,21.0,60.0,21.0,3.0,1.0,0.0,6.0,,2025-11-02
22500149,2025-11-02 18:00:00,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,0,1,129,105,34.0,6.0,10.0,96.0,50.0,0.521,40.0,15.0,0.375,17.0,14.0,0.824,32.0,12.0,44.0,25.0,15.0,24.0,240.0,40.0,33.0,17.0,39.0,54.0,28.0,9.0,4.0,18.0,20.0,68.0,11.0,3.0,1.0,5.0,1.0,,2025-11-02
22500152,2025-11-02 18:00:00,Toronto,Raptors,1610612761,Memphis,Grizzlies,1610612763,1,1,117,104,32.0,7.0,5.0,89.0,45.0,0.506,37.0,11.0,0.297,20.0,16.0,0.8,34.0,15.0,49.0,23.0,15.0,13.0,240.0,26.0,27.0,31.0,33.0,21.0,16.0,9.0,2.0,25.0,10.0,58.0,23.0,3.0,1.0,3.0,4.0,,2025-11-02
22500150,2025-11-02 18:00:00,Utah,Jazz,1610612762,Charlotte,Hornets,1610612766,0,0,103,126,27.0,3.0,7.0,88.0,36.0,0.409,32.0,7.0,0.219,29.0,24.0,0.828,28.0,10.0,38.0,24.0,10.0,-23.0,240.0,25.0,23.0,38.0,17.0,29.0,4.0,7.0,5.0,14.0,16.0,54.0,18.0,2.0,1.0,2.0,4.0,,2025-11-02
22500152,2025-11-02 18:00:00,Memphis,Grizzlies,1610612763,Toronto,Raptors,1610612761,0,0,104,117,24.0,0.0,6.0,87.0,38.0,0.437,35.0,11.0,0.314,20.0,17.0,0.85,30.0,11.0,41.0,18.0,11.0,-13.0,240.0,23.0,24.0,24.0,33.0,47.0,2.0,8.0,2.0,11.0,16.0,54.0,15.0,3.0,0.0,3.0,4.0,,2025-11-02
22500150,2025-11-02 18:00:00,Charlotte,Hornets,1610612766,Utah,Jazz,1610612762,1,1,126,103,31.0,6.0,6.0,88.0,43.0,0.489,43.0,18.0,0.419,22.0,22.0,1.0,37.0,9.0,46.0,25.0,14.0,23.0,240.0,39.0,32.0,33.0,22.0,46.0,29.0,11.0,5.0,7.0,10.0,50.0,13.0,2.0,1.0,3.0,4.0,,2025-11-02
22500148,2025-11-02 15:30:00,New Orleans,Pelicans,1610612740,Oklahoma City,Thunder,1610612760,0,0,106,137,26.0,3.0,6.0,80.0,35.0,0.438,40.0,16.0,0.4,32.0,20.0,0.625,26.0,12.0,38.0,22.0,16.0,-31.0,240.0,22.0,30.0,30.0,24.0,32.0,3.0,10.0,5.0,10.0,21.0,38.0,8.0,2.0,0.0,0.0,6.0,,2025-11-02
22500148,2025-11-02 15:30:00,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,1,1,137,106,33.0,5.0,12.0,84.0,47.0,0.56,48.0,20.0,0.417,26.0,23.0,0.885,34.0,8.0,42.0,22.0,11.0,31.0,240.0,39.0,36.0,33.0,29.0,53.0,36.0,9.0,5.0,18.0,25.0,48.0,17.0,2.0,1.0,7.0,0.0,,2025-11-02
22500147,2025-11-01 22:00:00,Dallas,Mavericks,1610612742,Detroit,Pistons,1610612765,0,0,110,122,23.0,3.0,3.0,80.0,34.0,0.425,45.0,16.0,0.356,31.0,26.0,0.839,36.0,7.0,43.0,25.0,15.0,-12.0,240.0,30.0,31.0,32.0,17.0,57.0,9.0,13.0,16.0,15.0,14.0,26.0,12.0,11.0,0.0,2.0,4.0,,2025-11-01
22500147,2025-11-01 22:00:00,Detroit,Pistons,1610612765,Dallas,Mavericks,1610612742,1,1,122,110,29.0,4.0,10.0,91.0,45.0,0.495,24.0,9.0,0.375,34.0,23.0,0.676,33.0,14.0,47.0,22.0,7.0,12.0,240.0,27.0,32.0,28.0,35.0,24.0,12.0,12.0,16.0,23.0,24.0,72.0,17.0,11.0,0.0,4.0,2.0,,2025-11-01
22500146,2025-11-01 20:00:00,Boston,Celtics,1610612738,Houston,Rockets,1610612745,1,0,101,128,24.0,2.0,9.0,103.0,40.0,0.388,44.0,14.0,0.318,7.0,7.0,1.0,22.0,14.0,36.0,25.0,10.0,-27.0,240.0,24.0,24.0,24.0,29.0,51.0,0.0,7.0,0.0,13.0,23.0,44.0,21.0,2.0,1.0,3.0,4.0,,2025-11-01
22500146,2025-11-01 20:00:00,Houston,Rockets,1610612745,Boston,Celtics,1610612738,0,1,128,101,30.0,11.0,6.0,77.0,42.0,0.545,29.0,19.0,0.655,35.0,25.0,0.714,41.0,12.0,53.0,14.0,18.0,27.0,240.0,37.0,29.0,31.0,31.0,45.0,36.0,9.0,0.0,16.0,9.0,34.0,15.0,2.0,1.0,3.0,2.0,,2025-11-01
22500144,2025-11-01 19:00:00,Golden State,Warriors,1610612744,Indiana,Pacers,1610612754,0,0,109,114,25.0,4.0,5.0,90.0,39.0,0.433,44.0,12.0,0.273,22.0,19.0,0.864,34.0,10.0,44.0,27.0,16.0,-5.0,240.0,32.0,26.0,30.0,21.0,24.0,11.0,7.0,14.0,13.0,16.0,44.0,13.0,10.0,0.0,4.0,3.0,,2025-11-01
22500145,2025-11-01 19:00:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,0,1,125,94,32.0,10.0,13.0,92.0,47.0,0.511,36.0,12.0,0.333,22.0,19.0,0.864,45.0,8.0,53.0,16.0,15.0,31.0,240.0,32.0,43.0,28.0,22.0,45.0,31.0,10.0,5.0,24.0,17.0,62.0,11.0,7.0,1.0,3.0,4.0,,2025-11-01
22500144,2025-11-01 19:00:00,Indiana,Pacers,1610612754,Golden State,Warriors,1610612744,1,1,114,109,24.0,3.0,7.0,89.0,40.0,0.449,33.0,10.0,0.303,28.0,24.0,0.857,36.0,11.0,47.0,19.0,12.0,5.0,240.0,28.0,25.0,29.0,32.0,15.0,6.0,9.0,14.0,11.0,17.0,56.0,15.0,10.0,0.0,1.0,5.0,,2025-11-01
22500145,2025-11-01 19:00:00,Washington,Wizards,1610612764,Orlando,Magic,1610612753,1,0,94,125,19.0,9.0,7.0,98.0,39.0,0.398,27.0,9.0,0.333,15.0,7.0,0.467,29.0,11.0,40.0,23.0,17.0,-31.0,240.0,35.0,21.0,19.0,19.0,38.0,6.0,7.0,5.0,24.0,18.0,52.0,14.0,7.0,1.0,1.0,5.0,,2025-11-01
22500143,2025-11-01 18:00:00,Minnesota,Timberwolves,1610612750,Charlotte,Hornets,1610612766,0,1,122,105,31.0,2.0,8.0,87.0,47.0,0.54,36.0,17.0,0.472,14.0,11.0,0.786,34.0,4.0,38.0,22.0,10.0,17.0,240.0,25.0,25.0,36.0,36.0,36.0,20.0,10.0,18.0,15.0,20.0,56.0,4.0,7.0,0.0,3.0,3.0,,2025-11-01
22500143,2025-11-01 18:00:00,Charlotte,Hornets,1610612766,Minnesota,Timberwolves,1610612750,1,0,105,122,23.0,4.0,4.0,86.0,34.0,0.395,45.0,13.0,0.289,27.0,24.0,0.889,35.0,10.0,45.0,16.0,14.0,-17.0,240.0,31.0,25.0,18.0,31.0,37.0,8.0,10.0,18.0,9.0,8.0,36.0,8.0,7.0,1.0,2.0,4.0,,2025-11-01
22500142,2025-11-01 17:00:00,Milwaukee,Bucks,1610612749,Sacramento,Kings,1610612758,1,0,133,135,30.0,2.0,5.0,82.0,49.0,0.598,32.0,15.0,0.469,31.0,20.0,0.645,28.0,9.0,37.0,26.0,11.0,-2.0,240.0,47.0,24.0,31.0,31.0,48.0,15.0,9.0,7.0,22.0,14.0,50.0,12.0,4.0,0.0,4.0,2.0,,2025-11-01
22500142,2025-11-01 17:00:00,Sacramento,Kings,1610612758,Milwaukee,Bucks,1610612749,0,1,135,133,30.0,1.0,8.0,87.0,45.0,0.517,28.0,10.0,0.357,40.0,35.0,0.875,27.0,11.0,38.0,21.0,9.0,2.0,240.0,36.0,34.0,38.0,27.0,25.0,11.0,13.0,7.0,7.0,14.0,60.0,16.0,4.0,1.0,2.0,4.0,,2025-11-01
22500027,2025-10-31 22:30:00,New Orleans,Pelicans,1610612740,LA,Clippers,1610612746,0,0,124,126,28.0,4.0,8.0,83.0,40.0,0.482,37.0,18.0,0.486,29.0,26.0,0.897,31.0,12.0,43.0,18.0,15.0,-2.0,240.0,28.0,31.0,25.0,40.0,48.0,7.0,10.0,5.0,15.0,17.0,44.0,21.0,6.0,0.0,0.0,5.0,,2025-10-31
22500027,2025-10-31 22:30:00,LA,Clippers,1610612746,New Orleans,Pelicans,1610612740,1,1,126,124,28.0,6.0,12.0,89.0,46.0,0.517,39.0,15.0,0.385,21.0,19.0,0.905,27.0,10.0,37.0,19.0,12.0,2.0,240.0,26.0,41.0,27.0,32.0,29.0,17.0,13.0,5.0,20.0,23.0,56.0,10.0,6.0,0.0,3.0,2.0,,2025-10-31
22500026,2025-10-31 22:00:00,Denver,Nuggets,1610612743,Portland,Trail Blazers,1610612757,0,0,107,109,19.0,7.0,6.0,79.0,38.0,0.481,25.0,6.0,0.24,31.0,25.0,0.806,36.0,10.0,46.0,21.0,16.0,-2.0,240.0,26.0,31.0,24.0,26.0,36.0,12.0,9.0,9.0,25.0,10.0,44.0,12.0,5.0,0.0,3.0,2.0,,2025-10-31
22500025,2025-10-31 22:00:00,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,1,1,118,96,30.0,6.0,10.0,91.0,43.0,0.473,48.0,17.0,0.354,18.0,15.0,0.833,36.0,8.0,44.0,25.0,9.0,22.0,240.0,37.0,17.0,29.0,35.0,33.0,25.0,13.0,4.0,14.0,29.0,40.0,16.0,0.0,0.0,2.0,4.0,,2025-10-31
22500026,2025-10-31 22:00:00,Portland,Trail Blazers,1610612757,Denver,Nuggets,1610612743,1,1,109,107,26.0,5.0,11.0,91.0,38.0,0.418,39.0,11.0,0.282,31.0,22.0,0.71,27.0,16.0,43.0,24.0,12.0,2.0,240.0,18.0,35.0,18.0,38.0,37.0,2.0,8.0,9.0,14.0,19.0,50.0,9.0,5.0,1.0,4.0,2.0,,2025-10-31
22500025,2025-10-31 22:00:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,0,0,96,118,23.0,3.0,4.0,80.0,30.0,0.375,37.0,12.0,0.324,32.0,24.0,0.75,36.0,12.0,48.0,22.0,21.0,-22.0,240.0,17.0,23.0,27.0,29.0,40.0,1.0,7.0,4.0,13.0,13.0,34.0,9.0,0.0,1.0,2.0,3.0,,2025-10-31
22500024,2025-10-31 21:30:00,Los Angeles,Lakers,1610612747,Memphis,Grizzlies,1610612763,0,1,117,112,24.0,3.0,8.0,76.0,39.0,0.513,38.0,13.0,0.342,33.0,26.0,0.788,35.0,5.0,40.0,16.0,13.0,5.0,240.0,31.0,24.0,34.0,28.0,22.0,12.0,12.0,15.0,10.0,15.0,46.0,10.0,8.0,1.0,4.0,2.0,,2025-10-31
22500024,2025-10-31 21:30:00,Memphis,Grizzlies,1610612763,Los Angeles,Lakers,1610612747,1,0,112,117,28.0,0.0,9.0,93.0,41.0,0.441,45.0,14.0,0.311,19.0,16.0,0.842,29.0,13.0,42.0,25.0,11.0,-5.0,240.0,27.0,42.0,22.0,21.0,45.0,15.0,19.0,15.0,19.0,18.0,46.0,13.0,8.0,0.0,3.0,3.0,,2025-10-31
22500023,2025-10-31 20:00:00,Chicago,Bulls,1610612741,New York,Knicks,1610612752,1,1,135,125,31.0,6.0,8.0,84.0,45.0,0.536,37.0,17.0,0.459,35.0,28.0,0.8,35.0,6.0,41.0,22.0,7.0,10.0,240.0,35.0,37.0,28.0,35.0,53.0,22.0,8.0,1.0,9.0,25.0,54.0,13.0,2.0,0.0,5.0,0.0,,2025-10-31
22500023,2025-10-31 20:00:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,0,0,125,135,27.0,5.0,3.0,91.0,45.0,0.495,45.0,18.0,0.4,23.0,17.0,0.739,27.0,12.0,39.0,25.0,12.0,-10.0,240.0,27.0,26.0,38.0,34.0,21.0,8.0,9.0,1.0,7.0,12.0,38.0,20.0,2.0,0.0,2.0,3.0,,2025-10-31
22500022,2025-10-31 19:30:00,Cleveland,Cavaliers,1610612739,Toronto,Raptors,1610612761,1,0,101,112,24.0,10.0,10.0,90.0,36.0,0.4,46.0,14.0,0.304,23.0,15.0,0.652,27.0,15.0,42.0,15.0,13.0,-11.0,240.0,22.0,21.0,34.0,24.0,15.0,10.0,16.0,11.0,11.0,17.0,40.0,17.0,6.0,0.0,3.0,3.0,,2025-10-31
22500022,2025-10-31 19:30:00,Toronto,Raptors,1610612761,Cleveland,Cavaliers,1610612739,0,1,112,101,27.0,4.0,9.0,82.0,40.0,0.488,30.0,13.0,0.433,24.0,19.0,0.792,38.0,10.0,48.0,18.0,16.0,11.0,240.0,30.0,18.0,33.0,31.0,48.0,13.0,10.0,11.0,12.0,12.0,44.0,18.0,6.0,0.0,2.0,4.0,,2025-10-31
22500020,2025-10-31 19:00:00,Atlanta,Hawks,1610612737,Indiana,Pacers,1610612754,0,1,128,108,30.0,5.0,10.0,94.0,51.0,0.543,30.0,10.0,0.333,20.0,16.0,0.8,43.0,12.0,55.0,23.0,10.0,20.0,240.0,32.0,31.0,34.0,31.0,39.0,24.0,11.0,10.0,28.0,19.0,74.0,16.0,4.0,1.0,3.0,3.0,,2025-10-31
22500021,2025-10-31 19:00:00,Boston,Celtics,1610612738,Philadelphia,76ers,1610612755,0,1,109,108,26.0,7.0,8.0,101.0,44.0,0.436,45.0,14.0,0.311,12.0,7.0,0.583,29.0,16.0,45.0,24.0,9.0,1.0,240.0,38.0,30.0,21.0,20.0,41.0,24.0,10.0,0.0,19.0,25.0,32.0,17.0,1.0,0.0,3.0,3.0,,2025-10-31
22500020,2025-10-31 19:00:00,Indiana,Pacers,1610612754,Atlanta,Hawks,1610612737,1,0,108,128,23.0,3.0,6.0,99.0,35.0,0.354,47.0,13.0,0.277,33.0,25.0,0.758,31.0,18.0,49.0,16.0,12.0,-20.0,240.0,29.0,30.0,17.0,32.0,37.0,12.0,9.0,10.0,8.0,13.0,38.0,22.0,4.0,0.0,0.0,5.0,,2025-10-31
22500021,2025-10-31 19:00:00,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,1,0,108,109,27.0,7.0,6.0,78.0,37.0,0.474,34.0,13.0,0.382,29.0,21.0,0.724,31.0,9.0,40.0,13.0,18.0,-1.0,240.0,25.0,32.0,25.0,26.0,26.0,0.0,9.0,0.0,17.0,11.0,38.0,11.0,1.0,0.0,4.0,1.0,,2025-10-31
22500141,2025-10-30 20:30:00,Miami,Heat,1610612748,San Antonio,Spurs,1610612759,0,0,101,107,29.0,2.0,6.0,90.0,39.0,0.433,38.0,15.0,0.395,11.0,8.0,0.727,36.0,5.0,41.0,20.0,14.0,-6.0,240.0,31.0,27.0,14.0,29.0,30.0,7.0,9.0,12.0,9.0,14.0,42.0,14.0,4.0,0.0,3.0,2.0,,2025-10-30
22500141,2025-10-30 20:30:00,San Antonio,Spurs,1610612759,Miami,Heat,1610612748,1,1,107,101,26.0,8.0,10.0,86.0,38.0,0.442,41.0,14.0,0.341,23.0,17.0,0.739,39.0,9.0,48.0,17.0,11.0,6.0,240.0,33.0,26.0,28.0,20.0,30.0,15.0,13.0,12.0,18.0,19.0,40.0,16.0,4.0,1.0,5.0,0.0,,2025-10-30
22500139,2025-10-30 20:00:00,Golden State,Warriors,1610612744,Milwaukee,Bucks,1610612749,0,0,110,120,23.0,6.0,8.0,85.0,36.0,0.424,38.0,13.0,0.342,26.0,25.0,0.962,35.0,10.0,45.0,17.0,19.0,-10.0,240.0,25.0,33.0,26.0,26.0,29.0,5.0,8.0,16.0,17.0,25.0,44.0,15.0,5.0,0.0,4.0,2.0,,2025-10-30
22500139,2025-10-30 20:00:00,Milwaukee,Bucks,1610612749,Golden State,Warriors,1610612744,1,1,120,110,25.0,2.0,7.0,96.0,46.0,0.479,46.0,19.0,0.413,13.0,9.0,0.692,27.0,7.0,34.0,22.0,12.0,10.0,240.0,34.0,26.0,27.0,33.0,38.0,12.0,12.0,16.0,12.0,27.0,50.0,12.0,5.0,1.0,4.0,1.0,,2025-10-30
22500140,2025-10-30 20:00:00,Oklahoma City,Thunder,1610612760,Washington,Wizards,1610612764,1,1,127,108,29.0,8.0,16.0,98.0,44.0,0.449,49.0,16.0,0.327,28.0,23.0,0.821,33.0,14.0,47.0,15.0,6.0,19.0,240.0,28.0,31.0,33.0,35.0,52.0,24.0,14.0,3.0,14.0,26.0,50.0,12.0,3.0,1.0,6.0,0.0,,2025-10-30
22500140,2025-10-30 20:00:00,Washington,Wizards,1610612764,Oklahoma City,Thunder,1610612760,0,0,108,127,25.0,6.0,3.0,84.0,38.0,0.452,40.0,17.0,0.425,17.0,15.0,0.882,37.0,12.0,49.0,26.0,22.0,-19.0,240.0,20.0,29.0,35.0,24.0,41.0,5.0,9.0,3.0,10.0,5.0,38.0,10.0,3.0,1.0,1.0,4.0,,2025-10-30
22500138,2025-10-30 19:00:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,0,1,123,107,29.0,7.0,10.0,87.0,45.0,0.517,38.0,16.0,0.421,23.0,17.0,0.739,24.0,14.0,38.0,19.0,13.0,16.0,240.0,38.0,33.0,21.0,31.0,35.0,20.0,13.0,0.0,21.0,29.0,54.0,18.0,2.0,0.0,2.0,4.0,,2025-10-30
